date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2018-09-23,0,204.52747562264116,0,0,0,9.693862094665716,0,0,765.3590836767216,0,1349.550256190627,36.84555746815238,0,0,0,0,57.56827241220874,0,0,0,0,0,0,644.3370147339969,0,0,0,0
2018-09-30,0,192.19656690560944,0,0,0,0,0,0,476.2235249752627,0,1102.421801142327,30.364232358826765,0,0,0,0,55.746519184618165,0,0,0,0,0,0,564.9318936044705,0,0,0,0
2018-10-07,0,174.67222513712227,0,0,0,9.05855677250474,0,0,421.4872274320988,0,1076.938013066568,28.936169722859898,0,0,0,0,42.692873108458784,0,0,0,0,31.522674896146544,0,574.8299570800783,0,0,0,0
2018-10-14,0,106.27938825157004,0,0,0,10.176414836534049,0,0,358.58563491683117,0,1090.9847782489803,24.084667235452592,0,0,0,0,43.28289377980084,0,0,0,0,0,0,710.17347253055,0,0,0,0
2018-10-21,0,0,0,0,91.2760527439468,0,0,0,450.7970275266291,0,893.2916364977256,22.372886335603084,0,0,0,0,30.27123054097252,0,0,0,0,86.60440376354855,0,476.5700626866993,0,0,0,0
2018-10-28,0,70.38461377356053,0,0,0,13.973247096710626,0,0,257.35812934373996,0,696.8646899024534,10.971971676372108,0,0,0,0,15.812655832803294,0,0,0,0,158.2737383874206,0,357.1063832489216,0,0,0,0
2018-11-04,0,360.0268703919919,0,0,0,7.892031253386415,0,0,313.1124256992846,0,568.7384903259398,11.516813242755514,0,0,0,0,11.343077890350614,0,0,0,0,36.80119291012248,0,424.4798902313617,0,0,0,0
2018-11-11,0,139.32909515020472,0,0,0,0,0,0,340.37320582857916,0,520.8750869826669,7.384676163417506,0,0,0,0,14.776466714708352,0,0,0,0,0,0,498.0077674161432,0,0,0,0
2018-11-18,0,73.51745038191217,0,0,0,0,0,0,236.53373199625736,0,317.9805050656635,7.36916557602155,0,0,0,0,0,0,0,0,0,0,0,445.5894397183123,0,0,0,0
2018-11-25,0,0,0,0,0,0,0,0,224.6844200127496,0,278.3035289394085,6.321481161306164,0,0,0,0,59.20735408639211,0,0,0,0,0,0,216.62165776290985,0,0,0,0
2018-12-02,0,74.51222240207834,0,0,0,0,0,0,190.95993433897232,0,232.74405445253225,0,0,0,0,0,0,0,0,0,0,0,0,254.6750617792953,0,0,0,0
2018-12-09,0,0,0,0,0,0,0,0,117.08645558195327,0,168.5183734956835,9.260551466197908,0,0,0,0,0,0,0,0,0,0,0,220.5525267862418,0,0,0,0
2018-12-16,0,0,0,0,0,0,0,0,74.05303140022733,0,133.95422830222446,0,0,0,0,0,0,0,0,0,0,0,0,128.49178130740592,0,0,0,0
2018-12-23,0,0,0,0,0,0,0,0,141.93907875470012,0,208.70225640108953,0,0,0,0,0,0,0,0,0,0,0,0,633.0909908428237,0,0,0,0
2018-12-30,0,0,0,0,0,0,0,0,129.4889245398137,0,168.03329068352622,0,0,0,0,0,0,0,0,0,0,0,0,678.114985922783,0,0,0,0
2019-01-06,0,0,0,0,0,0,0,0,102.90264635040148,0,128.2518152780898,0,0,0,0,0,0,0,0,0,0,0,0,629.7159253701095,0,0,0,0
2019-01-13,0,0,0,0,0,0,0,0,105.06545008298684,0,129.88182608395928,0,0,0,0,0,0,0,0,0,0,0,0,276.361131325699,0,0,0,0
2019-01-20,0,0,0,0,0,0,0,0,83.40336432187563,0,113.60803057112588,8.079528778531948,0,0,0,0,0,0,0,0,0,0,0,269.54486941833,0,0,0,0
2019-01-27,0,0,0,0,0,0,0,0,115.70105570992992,0,148.4530982192093,0,0,0,0,0,0,0,0,0,0,0,0,217.57686010183855,0,0,0,0
2019-02-03,0,0,0,0,0,0,0,0,86.39063541950912,0,170.7191330701356,9.237995076744204,0,0,0,0,0,0,0,0,0,0,0,308.2153512954496,0,0,0,0
2019-02-10,0,0,0,0,0,0,0,0,112.9993074388197,0,292.4402790876864,6.631464987807117,0,0,0,0,0,0,0,0,0,0,0,202.3769606101251,0,0,0,0
2019-02-17,0,53.41686535435208,0,0,0,0,0,0,268.91911100597,0,345.70624015218965,13.978270313988428,0,0,0,0,11.280092402525163,0,0,0,0,0,0,240.8481810628188,0,0,0,0
2019-02-24,0,83.32155334564327,0,0,0,0,0,0,216.2595576327263,0,443.2314771738896,8.003027152896687,0,0,0,0,14.553888821076406,0,0,0,0,0,18.474552068437163,290.94430650791173,0,0,0,0
2019-03-03,0,0,0,0,104.64283062794682,0,0,0,147.94509130690935,0,356.38159194190075,7.6957391318398685,0,0,0,0,0,0,0,0,0,0,25.94347540840858,183.30674516272424,0,0,0,0
2019-03-10,0,50.89008893669862,0,0,0,7.524910510791123,0,0,154.70124679534806,0,384.97608727919294,7.232072612604712,0,0,0,0,16.43049308187923,0,0,0,0,0,0,262.8171658078191,0,0,0,0
2019-03-17,0,88.35590167474358,0,0,0,0,0,0,188.7655273280726,0,514.3599734236601,8.043622521002986,0,0,0,0,15.486006943898024,0,0,0,0,0,0,252.57101737564508,0,0,0,0
2019-03-24,0,94.2121193369185,0,0,0,0,0,0,256.5188220247961,0,594.8437423934264,20.19438757352625,0,0,0,0,11.730337219155546,0,0,0,0,0,0,378.78333428466857,67.72081219004585,0,0,0
2019-03-31,0,115.79250139017527,0,0,0,0,0,0,172.8211051133554,0,567.8513566093596,11.95401927675596,0,0,0,0,11.421869297757974,0,0,0,0,0,0,306.26487719518514,0,0,0,0
2019-04-07,0,138.8799307091608,0,0,0,0,0,0,132.71399498572828,0,437.7400864948137,11.023509708627165,0,0,0,0,12.812290290177447,0,0,0,0,0,0,130.0663650341047,0,0,0,0
2019-04-14,0,162.0136875843609,0,0,0,0,0,0,160.24079207903262,0,682.6969898363373,17.862390551546287,0,0,0,0,27.188830464863656,0,0,0,0,0,0,241.75342075680425,0,0,0,0
2019-04-21,0,273.2405977691072,0,0,0,12.450981247080746,0,0,184.93187226378757,0,853.9200055117128,23.22031204959566,0,0,0,0,57.55439036754119,0,0,0,0,40.05334086435223,0,232.99854504228233,0,0,0,0
2019-04-28,0,131.15593771622056,0,0,0,0,0,0,213.20699465917312,0,580.0010607534472,17.987307722390394,0,0,0,0,39.94978754845864,0,0,0,0,0,0,292.05912533813074,0,0,0,0
2019-05-05,0,68.08916142905788,0,0,0,0,0,0,181.5341778661761,0,475.38571331386066,13.12717064213642,0,0,0,0,20.310448378849024,0,0,0,0,0,0,245.60044368245235,0,0,0,0
2019-05-12,0,160.18870981931596,0,0,0,0,0,0,202.4140065032148,0,796.3478827976016,37.8267543396992,0,0,0,0,10.761720430997215,0,0,0,0,27.358079541022864,0,294.2897448972157,0,0,0,0
2019-05-19,0,1089.66714609408,0,0,0,12.064316854574525,0,0,197.57065032565416,0,898.8437194334223,56.56030863591928,0,0,83.55801673094933,0,22.795783540684443,0,0,0,0,619.8040704544424,0,342.9635171947906,0,0,0,0
2019-05-26,0,547.2335916261675,0,0,0,8.783291068534723,0,0,391.4190946586228,0,974.0410292260112,35.67922209836405,0,0,0,0,24.160727082145172,0,1375.801674879008,0,0,386.68466982107793,0,419.4901732007154,0,0,0,0
2019-06-02,0,289.31919841274487,0,0,0,0,0,0,812.1304380931396,0,718.9621942067195,32.620496479653795,0,0,0,0,63.18404347616801,0,0,0,0,146.55894915172473,0,266.2392067010981,0,0,0,0
2019-06-09,0,235.16739792431005,0,0,0,7.802886656665977,0,0,392.1800606053391,0,527.4663767876901,16.085997081909795,0,0,0,0,95.97171299838423,0,0,0,0,68.51181492282882,32.04500381577311,181.2688177299783,0,0,0,0
2019-06-16,0,322.26668142172974,0,0,0,11.297037317971576,0,0,461.0254904483183,0,773.7981800691276,130.03600347401286,0,0,0,0,106.78836442286652,0,0,0,0,58.42212013649268,0,324.43854265626493,0,0,0,0
2019-06-23,0,583.7920636656361,0,0,1297.759388510946,8.601449639321915,0,0,725.6582731969489,0,865.7357623268341,104.27961573894532,0,0,0,0,78.90302755878281,0,0,0,0,60.685571541139446,0,243.43813078170896,0,0,0,0
2019-06-30,0,253.1837878579281,0,0,265.0929877924605,11.060905716100688,0,0,744.8262453596159,0,719.405497254284,100.9879776435734,0,0,0,0,80.02958788452744,0,0,0,0,38.28112130992152,0,236.32439007323077,0,0,0,239.65877948612012
2019-07-07,0,207.9334959254017,0,0,0,15.478626899133442,0,0,594.0179046886309,0,655.4120054799307,55.24643094363165,0,0,0,0,55.98448657752649,0,0,0,0,0,0,335.62082714165894,0,0,0,0
2019-07-14,0,226.3550403000704,0,0,97.28765779417952,0,0,0,598.1361002445835,0,649.3859143657414,53.30292983842485,0,0,0,0,35.82141320237335,0,0,0,0,34.32465210372736,0,457.7642669063225,0,0,0,0
2019-07-21,0,336.76447186967715,0,0,84.2407788264059,0,0,0,733.5604044858088,0,788.5320496698704,43.49625525918995,0,0,0,0,38.46023636086486,0,0,0,0,38.010047064682965,0,708.5745526226989,0,0,0,0
2019-07-28,0,244.2787604227587,0,0,0,10.604421673008297,0,0,896.5816139704398,0,942.9853593693816,55.247036878323314,0,0,0,0,48.616908800108256,0,0,0,0,53.84388777694316,0,778.4636708240357,0,46.60312318090832,0,0
2019-08-04,0,255.93957766649376,0,0,0,7.678862254945225,0,0,783.8813217985117,0,983.769022228057,30.95869316092416,0,0,0,0,63.95359443078305,0,0,0,0,73.24499215231938,0,708.9587011908529,0,0,0,0
2019-08-11,0,178.63402374689633,0,0,0,11.203075254090962,0,0,978.7254944505016,0,815.6810307988687,19.96743426908219,0,0,0,0,53.50753282427969,0,0,0,0,62.37015188167965,0,944.8427909586624,0,0,0,0
2019-08-18,0,322.3959605395506,0,0,0,0,0,0,963.453075148289,0,884.1299451627866,51.13319087576474,0,0,0,0,67.43271521876324,0,0,0,0,67.87921763403007,0,3440.369662694833,0,0,0,0
2019-08-25,0,341.33949897486445,0,0,0,13.992647003156025,0,0,976.4642098279218,0,1132.91170731693,62.005918555709734,0,0,0,0,37.92908779345925,0,986.8822389662128,0,0,43.87285497913916,0,7118.107006354092,0,0,0,0
2019-09-01,0,162.1788306560248,0,0,0,12.060451972917722,0,0,669.9115127067738,0,617.5140338995445,42.89710318828466,0,0,0,0,67.54391391196602,0,0,0,0,190.31561091942672,0,4695.402581545799,0,0,0,0
2019-09-08,0,379.79313708393187,0,0,0,10.656689259499736,0,0,469.1363931909426,0,545.5076723545369,40.48253980571554,0,0,0,0,36.955981225895016,0,0,0,0,29.72446478387088,0,2776.3563559225545,0,0,0,0
2019-09-15,0,250.7561123366222,0,0,0,26.076655059712095,0,0,504.4987530531328,0,727.6003600665563,43.820861830711046,0,0,0,0,44.795498786477125,0,0,0,0,30.376198564544612,0,4663.010109088584,0,0,0,0
2019-09-22,0,143.45325030256186,0,0,0,11.93754586973582,0,0,394.4284732554476,0,371.5362562242351,18.783930084205295,0,0,0,0,27.849624627064188,0,0,0,0,24.484178053507367,0,3463.155302988658,0,0,0,0
2019-09-29,0,77.0393210129246,0,0,0,0,0,0,497.8627534719053,0,316.225297611868,36.84502334610296,0,0,0,0,43.009167895728616,0,0,0,0,52.78096222638046,0,2681.0358924679786,0,0,0,0
2019-10-06,0,78.879213291347,0,0,0,7.488288307319072,0,0,418.01403509733785,0,276.53127064936575,33.81861998811831,0,0,0,0,32.60508752265432,0,0,0,0,29.536560195397815,0,2057.38102111504,0,0,0,0
2019-10-13,0,89.66743882668229,0,0,0,11.55204422744387,0,0,323.3380834768208,0,315.7205129182871,19.449029727843257,0,0,0,0,27.71533850111305,0,0,0,0,0,0,1458.6658485579455,0,0,0,0
2019-10-20,0,79.0180714580042,0,0,0,100.8753219639533,0,0,461.4998263883581,0,299.3096136327172,50.60303953744568,0,0,0,0,30.610476193482533,0,0,0,0,0,0,1080.2894573281767,0,0,0,0
2019-10-27,0,87.937514448300007,0,0,135.78344536718924,18.756496697992613,0,0,382.3545869979522,0,325.93028662688806,13.977727138030412,0,0,0,0,17.65914606412368,0,0,0,0,0,0,719.8312916132277,0,0,0,0
2019-11-03,0,46.95408855274883,0,0,0,27.896090144111177,0,0,211.0819832206293,0,254.35804433866244,14.604463254712726,0,0,0,0,15.495930280830718,0,0,0,0,0,0,602.3209335127749,0,0,0,0
2019-11-10,0,51.091275045518934,0,0,0,19.43680011299234,0,0,140.28090241922575,0,206.4876581451616,9.590614403185077,0,0,0,0,12.114665060862269,0,0,0,0,0,0,430.86764486162355,0,0,0,0
2019-11-17,0,0,0,0,0,6.990783784878183,0,0,126.10564329375022,0,184.74049103598077,5.951558163367434,0,0,0,0,20.71818561588995,0,0,0,0,0,0,423.0977643925429,0,0,0,0
2019-11-24,0,0,0,0,0,0,0,0,108.04210167839337,0,127.22650363965866,0,0,0,0,0,0,0,0,0,0,0,0,307.57974096162013,0,0,0,0
2019-12-01,0,0,0,0,0,0,0,0,98.95362511741946,0,119.55081407245363,0,0,0,0,0,0,0,0,0,0,0,0,375.3577512767155,0,0,0,0
2019-12-08,0,0,0,0,0,0,0,0,94.94945194323584,0,92.79561858894662,6.011056734110097,0,0,0,0,0,0,0,0,0,0,0,182.48638092681327,0,0,0,0
2019-12-15,0,0,0,0,0,0,0,0,75.91039606309538,0,83.09976975526158,0,0,0,0,0,0,0,0,0,0,0,0,121.68111617153086,0,0,0,0
2019-12-22,0,0,0,0,0,0,0,0,96.59552311853248,0,98.37910411799191,0,0,0,0,0,0,0,0,0,0,0,0,303.74511914909033,0,0,0,0
2019-12-29,0,0,0,0,0,0,0,0,77.92546307089334,0,91.1589693363578,0,0,0,0,0,11.00614511593413,0,0,0,0,0,0,159.6641996433314,0,0,0,0
2020-01-05,0,0,0,0,0,0,0,0,59.67297370540131,0,73.67978380859314,0,0,0,0,0,0,0,0,0,0,0,0,135.23681454132176,0,0,0,0
2020-01-12,0,82.2178543577419,0,0,0,0,0,0,64.59082905975656,0,84.89930730565072,0,0,135.78972107879085,0,0,0,0,0,0,0,0,0,134.61941506828364,0,0,0,0
2020-01-19,0,0,0,0,0,0,0,0,50.79497415444139,0,75.00324631005446,0,0,0,0,0,0,0,0,0,0,0,0,124.73147420429127,0,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,82.49915378011097,0,79.67061650133037,0,0,0,0,0,0,0,0,0,0,0,0,80.19320748727924,0,0,0,0
2020-02-02,0,0,0,0,0,48.06199019993258,0,0,89.7096834066628,0,85.44039890144282,9.008828792971215,0,0,0,0,0,0,0,0,0,0,0,189.64820359108157,0,0,0,0
2020-02-09,0,0,0,0,0,42.06134217296883,0,0,145.31089874753889,0,93.8862222179932,6.473451445743487,0,0,0,0,0,0,0,0,0,0,0,143.05162874068327,0,0,0,0
2020-02-16,0,0,0,0,0,15.38420522619246,0,0,104.24565545456964,0,114.67238911145029,7.15896847545557,0,0,0,0,0,0,0,0,0,0,0,179.0779280076328,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,122.29668355714688,0,111.09258143705452,0,0,0,0,0,0,0,0,0,0,0,0,246.37419923263633,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,106.50590171320653,0,105.84411590869838,5.995773197854311,0,0,0,0,0,0,0,0,0,0,0,78.23656445169073,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,111.36725346623308,0,120.52966304084688,8.64417448973228,0,0,0,0,0,0,0,0,0,0,0,255.84070825469155,0,0,0,0
2020-03-15,0,0,0,0,0,14.138328662645996,0,0,77.8745705747515,0,197.56404977664863,0,0,0,0,0,9.143271168894271,0,0,0,0,0,0,150.76370359495982,0,0,0,0
2020-03-22,0,44.656539707292566,0,0,0,0,0,0,93.4120777666919,0,235.75080948995665,9.054609083052195,0,0,0,0,8.17664064089567,0,0,0,0,0,0,240.26909038601053,0,0,0,0
2020-03-29,0,0,0,0,0,0,0,0,106.52613237646722,0,207.63670203994567,0,0,0,0,0,8.30197478987805,0,0,0,0,0,0,228.56549008419591,0,0,0,0
2020-04-05,0,169.47115422778816,0,0,0,10.108634258593638,0,0,145.90100989689824,0,721.9655164620634,180.94724039454368,0,0,0,0,71.73953201843811,0,0,0,0,24.442654755137593,0,184.8335678251864,0,0,0,0
2020-04-12,0,176.02518373199337,0,0,0,35.081593537807585,0,0,135.8779390278687,0,851.661655831463,94.13581917772308,0,0,0,87.03325361424187,32.75592368638799,0,0,0,0,0,0,187.90898917204828,0,0,0,0
2020-04-19,0,192.96540583575157,0,0,0,27.138075017739407,0,0,126.11051466544636,0,883.3637839001898,35.44307523407353,0,0,0,0,25.735406865443025,0,0,0,0,0,0,241.7595126546573,0,0,0,0
2020-04-26,0,163.49129497251172,0,0,0,9.297065269453196,0,0,156.165357205194,0,638.4410585875628,26.373595291304248,0,0,0,0,102.2448391749094,0,0,0,0,0,0,212.7917787891933,0,0,0,0
2020-05-03,90.18051703522748,485.34762050274566,0,0,131.19277664401446,149.08481732377,0,0,791.7472261528964,0,1904.4370801675532,120.1740104873305,182.1085818796591,0,111.53548672533574,0,519.853860762699,0,0,0,0,139.59605075120948,0,850.5059344390604,0,0,0,0
2020-05-10,71.6297712661226,344.4264621118146,0,0,181.09331252866912,49.811802414431874,0,0,1260.8658261380529,0,899.4146758039119,69.11314139104289,0,0,0,68.4976152093293,387.952211876309,0,0,0,0,75.65811020074395,0,557.5024667039163,0,0,0,0
2020-05-17,0,482.6794313272758,0,0,86.67713145437574,87.56772054334884,0,0,581.6092369327263,0,1168.2937831260683,67.2739594721219,0,0,0,269.4856404118823,265.7142234228307,0,0,0,0,90.47728101788236,0,625.3317004362848,0,0,0,0
2020-05-24,0,264.16466970326604,0,0,216.00856388075587,34.27227164070025,0,0,624.971682948331,0,884.6074544898462,58.54053416943032,0,0,0,0,192.7322452282453,0,0,0,0,49.613716372427945,0,529.1729598485837,0,0,0,0
2020-05-31,0,221.80619294856524,0,0,112.7730351718902,33.46393680077798,0,0,434.0346137189152,0,681.0197878655731,197.32101952638035,0,0,0,0,126.0627335014805,0,0,0,0,48.17534089878003,0,397.80388080703335,0,163.5954376459708,0,0
2020-06-07,0,1046.120103129418,0,0,0,25.45252658612263,0,0,345.364304071269,0,362.65680701656174,47.50093876149899,0,0,0,0,94.59411678398278,0,0,0,2118.6830912716287,55.076097905069915,0,449.6381233844739,0,181.24042531522403,0,0
2020-06-14,0,523.9436796327772,0,0,0,17.353838403845142,0,0,342.55693959638603,0,441.2233562683237,55.11932660803265,0,0,0,0,109.48220536725668,0,0,0,0,41.975681593455334,0,338.999945937116,0,0,0,0
2020-06-21,0,355.8102269480708,0,0,0,18.659689040511065,0,0,431.5611851681731,0,654.3374402947976,37.012973079964105,0,0,0,0,92.5997655858424,0,0,0,0,54.16303060986454,0,451.6933266081414,0,0,0,0
2020-06-28,0,164.6339411259851,0,0,0,16.82297189947988,0,0,430.128579867091,0,488.5574433786937,14.527156072067646,0,0,0,0,65.12316882306779,0,0,0,0,21.238543470453504,0,437.9826866166522,0,0,0,0
2020-07-05,0,145.11342395032892,0,0,0,17.49554936429206,0,0,479.019852483772,0,661.2408819191263,9.128380215755268,0,0,0,0,76.65864756535231,0,0,0,0,0,0,630.7744497409309,0,0,0,0
2020-07-12,0,309.85890061251115,0,0,0,32.33357712391512,0,0,507.46351983109713,0,878.6203560942878,20.078787918225945,0,0,0,0,52.98266541947157,0,0,0,0,454.4755342742293,0,800.8413552787712,0,0,0,0
2020-07-19,0,356.8741586270011,0,0,0,22.688473959201097,0,0,519.9415081236772,0,948.1898766443882,16.12964960901821,0,0,0,0,54.918187960661115,0,0,0,0,211.59854454167487,0,847.078642025813,0,0,0,0
2020-07-26,0,269.87652603272636,0,0,0,23.331660334273188,0,0,636.6858326297648,0,1212.8735037390488,18.745460938308614,0,0,0,0,72.02248703081571,0,0,0,0,158.08596057418637,0,864.649394784621,0,0,0,0
2020-08-02,0,584.6558531943839,0,0,0,43.58889494064059,0,0,689.7001157436126,0,1895.5818095495856,22.65540782499997,0,0,0,0,63.49759942053328,0,856.9292414727108,0,0,154.79240788474232,0,989.6499920711648,0,0,0,0
2020-08-09,0,852.287994863903,0,0,0,48.56879346125661,0,0,747.5575131872674,0,2105.3226914833954,33.274925866923105,0,0,0,0,99.58641351860386,0,0,0,0,125.53501998637871,0,864.7670316615037,0,0,0,0
2020-08-16,0,647.3410887952091,0,0,0,46.81965737175802,0,0,707.6339993092074,0,2029.2649576332576,14.8156684314419,0,0,0,0,69.80562891035888,0,0,0,0,386.4832244207091,0,1178.7888243821194,0,0,0,0
2020-08-23,0,394.05581536159144,0,0,0,38.1684616339976,0,0,668.5286991012684,0,1572.374790042677,23.955148897732265,0,0,0,0,69.9669940488311,0,0,0,0,83.88295847264308,0,979.4959798386498,0,0,0,0
2020-08-30,81.86131581067596,327.9065912314051,0,0,0,96.38448559338312,0,0,503.6485260670209,0,1069.386230320542,18.265258520417625,0,0,0,0,47.44465645995082,0,0,0,0,72.83456347191722,0,1167.9678873641697,0,0,0,0
2020-09-06,0,423.55255166822474,0,0,0,61.787362698440525,0,0,459.0872895510733,0,1169.378157695908,31.921176387411972,0,0,0,0,55.56248978209972,0,0,0,0,53.707241621271,0,1389.3794777774908,0,0,0,0
2020-09-13,0,625.4312250998687,0,0,93.539405137021,29.87816970122322,0,0,450.4297344856108,0,1180.8455079660723,35.95383925461797,0,0,0,0,54.684812118428184,0,0,0,0,367.4881321612297,0,941.0560513328476,0,0,0,0
2020-09-20,0,393.92697832675873,0,0,0,14.2372675223723,0,0,948.2498589113,0,629.35230891765,11.830894628265789,0,0,0,0,28.378903397292717,0,0,0,0,124.87037070086946,0,617.5416981008061,0,0,0,0
2020-09-27,0,135.57522318839813,0,0,0,6.390819890691071,0,0,238.67307609145496,0,308.7290369012142,11.999190085320556,0,0,0,0,26.626029278202473,0,1279.7276283371027,0,0,40.891189110193,0,1052.2352804888162,0,0,0,0
2020-10-04,0,171.6552486560228,0,0,0,9.371573195579025,0,0,294.1684071797384,0,311.8838850657615,7.100844598462062,0,0,0,0,34.9618445945028,0,0,0,0,0,0,994.998288321842,0,0,0,0
2020-10-11,0,132.00019327640533,0,0,0,6.898571173027038,0,0,254.7967064501787,0,266.4005250102474,15.648948221702003,0,0,0,0,26.246480891619257,0,0,0,0,30.12379131105394,0,645.3933551197749,0,0,0,0
2020-10-18,0,136.31358845883221,0,0,0,11.10281856585879,0,0,251.74326489703515,0,405.1905086042994,15.515934240530736,0,0,0,0,28.002333764362454,251.75672524071587,0,0,0,32.01947460237716,0,582.8707904378621,0,0,0,0
2020-10-25,0,169.2590243270035,0,0,0,17.22994179776685,0,0,198.92344371042188,0,463.6041043353536,36.50262962021178,0,0,0,0,20.54945961991006,0,0,0,0,40.936969311531605,0,429.3034554019438,0,0,0,0
2020-11-01,0,126.48764322669176,0,0,0,0,0,0,168.4588852174551,0,398.68432130884224,9.023613632221064,0,0,75.92439023397964,0,12.940702712114597,0,0,0,0,0,0,330.7918609164901,0,0,0,0
2020-11-08,0,77.75979549849421,0,0,0,8.440801252023087,0,0,212.02533917091455,0,649.4542944039862,11.960103258622098,0,0,101.94339381259564,0,18.211924155668928,0,0,0,0,0,0,295.44957474004144,0,0,0,0
2020-11-15,0,58.48993016647817,0,0,0,0,0,0,231.55882233939283,0,457.3848648498046,6.5835189964045595,0,0,0,0,23.425712273714748,0,0,0,0,0,0,361.36174267306086,0,0,0,0
2020-11-22,0,212.53117036495743,0,0,0,6.730375477059064,0,0,180.14830008961667,0,366.8264946304057,11.362747426334211,0,0,0,0,80.12039257203503,0,0,0,0,0,0,233.24413676371356,0,0,0,0
2020-11-29,0,60.47187671911346,0,0,0,0,0,0,131.152861193594,0,193.52179883667208,0,0,0,0,0,138.4849342584434,0,0,0,0,0,0,265.42495937959933,0,0,0,0
2020-12-06,0,70.39792156926198,0,0,0,0,0,0,116.47575057237326,0,143.41073182212224,0,0,0,0,0,45.01226712192894,0,0,0,0,0,0,237.7389339317299,0,0,0,0
2020-12-13,0,0,0,0,0,6.558524237912798,0,0,150.25574626124083,0,125.6218513089716,0,0,0,0,0,26.871701238939465,0,0,0,0,0,0,134.95053744282222,0,0,0,0
